Unique_Session_ID,Group_ID,Participant_ID,Day_Num,Block,Session_Type,Time_Offset,Dimension,Intensity
001_Day2_EOD,1_EndOfDay_Block_1,1,2,1,EndOfDay,312.5,Anxiety,5.036666666666666
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,312.5,Anxiety,38.76500000000001
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,312.5,Anxiety,16.224999999999998
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,312.5,Anxiety,0.9249999999999999
002_Day3_EOD,2_EndOfDay_Block_1,2,3,1,EndOfDay,312.5,Anxiety,11.378333333333332
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,312.5,Anxiety,54.04833333333334
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,312.5,Anxiety,3.8016666666666663
002_Day4_EOD,2_EndOfDay_Block_1,2,4,1,EndOfDay,312.5,Anxiety,25.606666666666666
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,312.5,Anxiety,13.001666666666665
001_Day5_EOD,1_EndOfDay_Block_1,1,5,1,EndOfDay,312.5,Anxiety,0.8216666666666667
002_Day5_EOD,2_EndOfDay_Block_1,2,5,1,EndOfDay,312.5,Anxiety,12.636666666666665
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,312.5,Anxiety,14.520000000000001
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,312.5,Anxiety,1.9649999999999999
002_Day6_EOD,2_EndOfDay_Block_2,2,6,2,EndOfDay,312.5,Anxiety,26.358333333333334
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,312.5,Anxiety,92.28166666666668
001_Day7_EOD,1_EndOfDay_Block_2,1,7,2,EndOfDay,312.5,Anxiety,1.9983333333333333
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,312.5,Anxiety,25.76
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,312.5,Anxiety,22.228333333333335
001_Day8_EOD,1_EndOfDay_Block_2,1,8,2,EndOfDay,312.5,Anxiety,2.855
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,312.5,Anxiety,13.203333333333333
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,312.5,Anxiety,12.146666666666667
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,312.5,Anxiety,4.236666666666667
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,312.5,Anxiety,56.105
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,312.5,Anxiety,4.226666666666667
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,312.5,Anxiety,12.648333333333333
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,312.5,Anxiety,10.891666666666666
001_Day11_EOD,1_EndOfDay_Block_3,1,11,3,EndOfDay,312.5,Anxiety,1.5066666666666666
002_Day11_EOD,2_EndOfDay_Block_3,2,11,3,EndOfDay,312.5,Anxiety,13.001666666666667
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,312.5,Anxiety,58.75333333333333
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,312.5,Anxiety,0.715
002_Day12_EOD,2_EndOfDay_Block_3,2,12,3,EndOfDay,312.5,Anxiety,12.593333333333334
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,312.5,Anxiety,23.478333333333335
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,312.5,Anxiety,4.115
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,312.5,Anxiety,13.685185185185185
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,312.5,Anxiety,8.01
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,312.5,Anxiety,7.14
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,312.5,Anxiety,20.711666666666666
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,312.5,Anxiety,22.331666666666667
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,312.5,Anxiety,12.784999999999998
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,312.5,Anxiety,45.553333333333335
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,312.5,Anxiety,54.98666666666667
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,312.5,Anxiety,12.781666666666666
003_Day16_EOD,3_EndOfDay_Block_4,3,16,4,EndOfDay,312.5,Anxiety,5.766666666666667
001_Day17_EOD,1_EndOfDay_Block_4,1,17,4,EndOfDay,312.5,Anxiety,21.459999999999997
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,312.5,Anxiety,13.633333333333333
003_Day17_EOD,3_EndOfDay_Block_4,3,17,4,EndOfDay,312.5,Anxiety,24.628333333333334
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,312.5,Anxiety,68.045
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,312.5,Anxiety,14.811666666666667
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,312.5,Anxiety,9.43
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,312.5,Anxiety,32.93333333333333
002_Day19_EOD,2_EndOfDay_Block_4,2,19,4,EndOfDay,312.5,Anxiety,37.821666666666665
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,312.5,Anxiety,8.846666666666666
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,312.5,Anxiety,2.9583333333333335
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,312.5,Anxiety,19.713333333333335
001_Day1_EOD,1_EndOfDay_Block_1,1,1,1,EndOfDay,342.5,Anxiety,26.733333333333334
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,342.5,Anxiety,25.506666666666664
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,342.5,Anxiety,59.865
001_Day2_EOD,1_EndOfDay_Block_1,1,2,1,EndOfDay,342.5,Anxiety,6.13
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,342.5,Anxiety,38.45666666666667
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,342.5,Anxiety,16.753333333333334
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,342.5,Anxiety,0.7600000000000001
002_Day3_EOD,2_EndOfDay_Block_1,2,3,1,EndOfDay,342.5,Anxiety,12.365
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,342.5,Anxiety,26.576666666666668
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,342.5,Anxiety,10.043333333333335
002_Day4_EOD,2_EndOfDay_Block_1,2,4,1,EndOfDay,342.5,Anxiety,25.58
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,342.5,Anxiety,11.928333333333333
001_Day5_EOD,1_EndOfDay_Block_1,1,5,1,EndOfDay,342.5,Anxiety,1.6983333333333333
002_Day5_EOD,2_EndOfDay_Block_1,2,5,1,EndOfDay,342.5,Anxiety,12.608333333333334
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,342.5,Anxiety,17.435
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,342.5,Anxiety,2.12
002_Day6_EOD,2_EndOfDay_Block_2,2,6,2,EndOfDay,342.5,Anxiety,26.293333333333333
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,342.5,Anxiety,95.46666666666665
001_Day7_EOD,1_EndOfDay_Block_2,1,7,2,EndOfDay,342.5,Anxiety,3.391666666666667
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,342.5,Anxiety,26.290000000000003
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,342.5,Anxiety,35.589999999999996
001_Day8_EOD,1_EndOfDay_Block_2,1,8,2,EndOfDay,342.5,Anxiety,2.8716666666666666
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,342.5,Anxiety,13.229999999999999
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,342.5,Anxiety,11.589999999999998
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,342.5,Anxiety,3.4116666666666666
002_Day9_EOD,2_EndOfDay_Block_2,2,9,2,EndOfDay,342.5,Anxiety,12.24
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,342.5,Anxiety,62.75
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,342.5,Anxiety,4.851666666666667
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,342.5,Anxiety,12.85
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,342.5,Anxiety,12.423333333333334
001_Day11_EOD,1_EndOfDay_Block_3,1,11,3,EndOfDay,342.5,Anxiety,1.4283333333333335
002_Day11_EOD,2_EndOfDay_Block_3,2,11,3,EndOfDay,342.5,Anxiety,16.148333333333333
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,342.5,Anxiety,57.949999999999996
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,342.5,Anxiety,1.1533333333333333
002_Day12_EOD,2_EndOfDay_Block_3,2,12,3,EndOfDay,342.5,Anxiety,12.285000000000002
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,342.5,Anxiety,23.71666666666667
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,342.5,Anxiety,5.091666666666667
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,342.5,Anxiety,13.52962962962963
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,342.5,Anxiety,7.396666666666667
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,342.5,Anxiety,8.451666666666666
002_Day14_EOD,2_EndOfDay_Block_3,2,14,3,EndOfDay,342.5,Anxiety,12.92
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,342.5,Anxiety,19.625
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,342.5,Anxiety,26.848333333333333
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,342.5,Anxiety,12.725
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,342.5,Anxiety,46.471666666666664
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,342.5,Anxiety,65.02666666666666
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,342.5,Anxiety,12.706666666666665
003_Day16_EOD,3_EndOfDay_Block_4,3,16,4,EndOfDay,342.5,Anxiety,8.091666666666667
001_Day17_EOD,1_EndOfDay_Block_4,1,17,4,EndOfDay,342.5,Anxiety,26.099999999999998
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,342.5,Anxiety,13.188333333333333
003_Day17_EOD,3_EndOfDay_Block_4,3,17,4,EndOfDay,342.5,Anxiety,39.56
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,342.5,Anxiety,66.32666666666667
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,342.5,Anxiety,14.561666666666667
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,342.5,Anxiety,12.005
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,342.5,Anxiety,24.40833333333333
002_Day19_EOD,2_EndOfDay_Block_4,2,19,4,EndOfDay,342.5,Anxiety,37.98
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,342.5,Anxiety,9.471666666666666
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,342.5,Anxiety,2.5633333333333335
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,342.5,Anxiety,31.691666666666666
001_Day1_EOD,1_EndOfDay_Block_1,1,1,1,EndOfDay,372.5,Anxiety,26.251666666666665
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,372.5,Anxiety,25.64
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,372.5,Anxiety,59.78666666666667
001_Day2_EOD,1_EndOfDay_Block_1,1,2,1,EndOfDay,372.5,Anxiety,5.721666666666667
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,372.5,Anxiety,38.445
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,372.5,Anxiety,17.515
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,372.5,Anxiety,3.065
002_Day3_EOD,2_EndOfDay_Block_1,2,3,1,EndOfDay,372.5,Anxiety,12.448333333333332
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,372.5,Anxiety,22.34
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,372.5,Anxiety,24.901666666666667
002_Day4_EOD,2_EndOfDay_Block_1,2,4,1,EndOfDay,372.5,Anxiety,25.31833333333333
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,372.5,Anxiety,12.26
001_Day5_EOD,1_EndOfDay_Block_1,1,5,1,EndOfDay,372.5,Anxiety,2.39
002_Day5_EOD,2_EndOfDay_Block_1,2,5,1,EndOfDay,372.5,Anxiety,12.671666666666667
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,372.5,Anxiety,18.043333333333333
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,372.5,Anxiety,3.0066666666666664
002_Day6_EOD,2_EndOfDay_Block_2,2,6,2,EndOfDay,372.5,Anxiety,26.06833333333333
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,372.5,Anxiety,91.52333333333333
001_Day7_EOD,1_EndOfDay_Block_2,1,7,2,EndOfDay,372.5,Anxiety,5.95
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,372.5,Anxiety,26.418333333333333
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,372.5,Anxiety,42.53666666666667
001_Day8_EOD,1_EndOfDay_Block_2,1,8,2,EndOfDay,372.5,Anxiety,2.486666666666667
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,372.5,Anxiety,12.780000000000001
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,372.5,Anxiety,12.406666666666666
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,372.5,Anxiety,5.3133333333333335
002_Day9_EOD,2_EndOfDay_Block_2,2,9,2,EndOfDay,372.5,Anxiety,12.455
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,372.5,Anxiety,64.755
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,372.5,Anxiety,8.306666666666667
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,372.5,Anxiety,12.981666666666667
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,372.5,Anxiety,10.978333333333333
001_Day11_EOD,1_EndOfDay_Block_3,1,11,3,EndOfDay,372.5,Anxiety,1.075
002_Day11_EOD,2_EndOfDay_Block_3,2,11,3,EndOfDay,372.5,Anxiety,25.125
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,372.5,Anxiety,53.705000000000005
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,372.5,Anxiety,1.6616666666666664
002_Day12_EOD,2_EndOfDay_Block_3,2,12,3,EndOfDay,372.5,Anxiety,12.353333333333333
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,372.5,Anxiety,23.406666666666666
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,372.5,Anxiety,5.546666666666667
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,372.5,Anxiety,13.374074074074073
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,372.5,Anxiety,7.416666666666667
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,372.5,Anxiety,17.145
002_Day14_EOD,2_EndOfDay_Block_3,2,14,3,EndOfDay,372.5,Anxiety,13.246666666666668
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,372.5,Anxiety,22.543333333333333
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,372.5,Anxiety,29.48
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,372.5,Anxiety,12.673333333333332
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,372.5,Anxiety,46.25833333333333
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,372.5,Anxiety,71.71333333333334
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,372.5,Anxiety,12.975
003_Day16_EOD,3_EndOfDay_Block_4,3,16,4,EndOfDay,372.5,Anxiety,13.606666666666667
001_Day17_EOD,1_EndOfDay_Block_4,1,17,4,EndOfDay,372.5,Anxiety,30.123333333333335
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,372.5,Anxiety,12.796666666666667
003_Day17_EOD,3_EndOfDay_Block_4,3,17,4,EndOfDay,372.5,Anxiety,52.845
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,372.5,Anxiety,60.28333333333333
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,372.5,Anxiety,14.299999999999999
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,372.5,Anxiety,30.486666666666668
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,372.5,Anxiety,13.950000000000001
002_Day19_EOD,2_EndOfDay_Block_4,2,19,4,EndOfDay,372.5,Anxiety,37.76333333333333
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,372.5,Anxiety,10.468333333333334
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,372.5,Anxiety,3.8016666666666663
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,372.5,Anxiety,40.51333333333333
001_Day1_EOD,1_EndOfDay_Block_1,1,1,1,EndOfDay,402.5,Anxiety,25.66
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,402.5,Anxiety,25.633333333333336
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,402.5,Anxiety,59.00333333333333
001_Day2_EOD,1_EndOfDay_Block_1,1,2,1,EndOfDay,402.5,Anxiety,6.276666666666666
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,402.5,Anxiety,38.49333333333333
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,402.5,Anxiety,17.986666666666668
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,402.5,Anxiety,8.253333333333334
002_Day3_EOD,2_EndOfDay_Block_1,2,3,1,EndOfDay,402.5,Anxiety,12.541666666666666
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,402.5,Anxiety,20.616666666666667
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,402.5,Anxiety,54.86166666666667
002_Day4_EOD,2_EndOfDay_Block_1,2,4,1,EndOfDay,402.5,Anxiety,24.563333333333333
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,402.5,Anxiety,13.338333333333333
001_Day5_EOD,1_EndOfDay_Block_1,1,5,1,EndOfDay,402.5,Anxiety,2.436666666666667
002_Day5_EOD,2_EndOfDay_Block_1,2,5,1,EndOfDay,402.5,Anxiety,12.616666666666665
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,402.5,Anxiety,17.121666666666666
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,402.5,Anxiety,8.258333333333333
002_Day6_EOD,2_EndOfDay_Block_2,2,6,2,EndOfDay,402.5,Anxiety,25.665000000000003
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,402.5,Anxiety,74.41833333333334
001_Day7_EOD,1_EndOfDay_Block_2,1,7,2,EndOfDay,402.5,Anxiety,10.018333333333333
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,402.5,Anxiety,27.615
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,402.5,Anxiety,42.803333333333335
001_Day8_EOD,1_EndOfDay_Block_2,1,8,2,EndOfDay,402.5,Anxiety,1.9500000000000002
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,402.5,Anxiety,12.215000000000002
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,402.5,Anxiety,12.763333333333334
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,402.5,Anxiety,11.298333333333332
002_Day9_EOD,2_EndOfDay_Block_2,2,9,2,EndOfDay,402.5,Anxiety,12.251666666666667
003_Day9_EOD,3_EndOfDay_Block_2,3,9,2,EndOfDay,402.5,Anxiety,63.346666666666664
001_Day10_EOD,1_EndOfDay_Block_2,1,10,2,EndOfDay,402.5,Anxiety,16.228333333333335
002_Day10_EOD,2_EndOfDay_Block_2,2,10,2,EndOfDay,402.5,Anxiety,12.596666666666666
003_Day10_EOD,3_EndOfDay_Block_2,3,10,2,EndOfDay,402.5,Anxiety,9.7716666666666665
001_Day11_EOD,1_EndOfDay_Block_3,1,11,3,EndOfDay,402.5,Anxiety,1.0450000000000002
002_Day11_EOD,2_EndOfDay_Block_3,2,11,3,EndOfDay,402.5,Anxiety,33.92166666666667
003_Day11_EOD,3_EndOfDay_Block_3,3,11,3,EndOfDay,402.5,Anxiety,45.19333333333333
001_Day12_EOD,1_EndOfDay_Block_3,1,12,3,EndOfDay,402.5,Anxiety,4.676666666666667
002_Day12_EOD,2_EndOfDay_Block_3,2,12,3,EndOfDay,402.5,Anxiety,11.71
003_Day12_EOD,3_EndOfDay_Block_3,3,12,3,EndOfDay,402.5,Anxiety,22.748333333333335
001_Day13_EOD,1_EndOfDay_Block_3,1,13,3,EndOfDay,402.5,Anxiety,5.618333333333333
002_Day13_EOD,2_EndOfDay_Block_3,2,13,3,EndOfDay,402.5,Anxiety,13.21851851851852
003_Day13_EOD,3_EndOfDay_Block_3,3,13,3,EndOfDay,402.5,Anxiety,8.601666666666667
001_Day14_EOD,1_EndOfDay_Block_3,1,14,3,EndOfDay,402.5,Anxiety,38.059999999999995
002_Day14_EOD,2_EndOfDay_Block_3,2,14,3,EndOfDay,402.5,Anxiety,13.891666666666666
003_Day14_EOD,3_EndOfDay_Block_3,3,14,3,EndOfDay,402.5,Anxiety,28.308333333333334
001_Day15_EOD,1_EndOfDay_Block_3,1,15,3,EndOfDay,402.5,Anxiety,30.473333333333333
002_Day15_EOD,2_EndOfDay_Block_3,2,15,3,EndOfDay,402.5,Anxiety,12.988333333333335
003_Day15_EOD,3_EndOfDay_Block_3,3,15,3,EndOfDay,402.5,Anxiety,45.13833333333333
001_Day16_EOD,1_EndOfDay_Block_4,1,16,4,EndOfDay,402.5,Anxiety,76.35833333333333
002_Day16_EOD,2_EndOfDay_Block_4,2,16,4,EndOfDay,402.5,Anxiety,13.081666666666665
003_Day16_EOD,3_EndOfDay_Block_4,3,16,4,EndOfDay,402.5,Anxiety,22.823333333333334
001_Day17_EOD,1_EndOfDay_Block_4,1,17,4,EndOfDay,402.5,Anxiety,31.628333333333334
002_Day17_EOD,2_EndOfDay_Block_4,2,17,4,EndOfDay,402.5,Anxiety,12.533333333333333
003_Day17_EOD,3_EndOfDay_Block_4,3,17,4,EndOfDay,402.5,Anxiety,60.11833333333333
001_Day18_EOD,1_EndOfDay_Block_4,1,18,4,EndOfDay,402.5,Anxiety,49.73833333333334
002_Day18_EOD,2_EndOfDay_Block_4,2,18,4,EndOfDay,402.5,Anxiety,14.036666666666667
003_Day18_EOD,3_EndOfDay_Block_4,3,18,4,EndOfDay,402.5,Anxiety,65.13666666666667
001_Day19_EOD,1_EndOfDay_Block_4,1,19,4,EndOfDay,402.5,Anxiety,12.755
002_Day19_EOD,2_EndOfDay_Block_4,2,19,4,EndOfDay,402.5,Anxiety,37.626666666666665
003_Day19_EOD,3_EndOfDay_Block_4,3,19,4,EndOfDay,402.5,Anxiety,12.655
001_Day20_EOD,1_EndOfDay_Block_4,1,20,4,EndOfDay,402.5,Anxiety,11.591666666666667
003_Day20_EOD,3_EndOfDay_Block_4,3,20,4,EndOfDay,402.5,Anxiety,43.88333333333333
001_Day1_EOD,1_EndOfDay_Block_1,1,1,1,EndOfDay,432.5,Anxiety,25.555000000000003
002_Day1_EOD,2_EndOfDay_Block_1,2,1,1,EndOfDay,432.5,Anxiety,25.451666666666668
003_Day1_EOD,3_EndOfDay_Block_1,3,1,1,EndOfDay,432.5,Anxiety,57.805
001_Day2_EOD,1_EndOfDay_Block_1,1,2,1,EndOfDay,432.5,Anxiety,9.398333333333333
002_Day2_EOD,2_EndOfDay_Block_1,2,2,1,EndOfDay,432.5,Anxiety,38.62333333333333
003_Day2_EOD,3_EndOfDay_Block_1,3,2,1,EndOfDay,432.5,Anxiety,18.56833333333333
001_Day3_EOD,1_EndOfDay_Block_1,1,3,1,EndOfDay,432.5,Anxiety,14.506666666666666
002_Day3_EOD,2_EndOfDay_Block_1,2,3,1,EndOfDay,432.5,Anxiety,12.49
003_Day3_EOD,3_EndOfDay_Block_1,3,3,1,EndOfDay,432.5,Anxiety,19.22
001_Day4_EOD,1_EndOfDay_Block_1,1,4,1,EndOfDay,432.5,Anxiety,68.47166666666666
002_Day4_EOD,2_EndOfDay_Block_1,2,4,1,EndOfDay,432.5,Anxiety,24.180000000000003
003_Day4_EOD,3_EndOfDay_Block_1,3,4,1,EndOfDay,432.5,Anxiety,14.61
001_Day5_EOD,1_EndOfDay_Block_1,1,5,1,EndOfDay,432.5,Anxiety,1.5083333333333335
002_Day5_EOD,2_EndOfDay_Block_1,2,5,1,EndOfDay,432.5,Anxiety,12.633333333333335
003_Day5_EOD,3_EndOfDay_Block_1,3,5,1,EndOfDay,432.5,Anxiety,14.975
001_Day6_EOD,1_EndOfDay_Block_2,1,6,2,EndOfDay,432.5,Anxiety,15.248333333333333
002_Day6_EOD,2_EndOfDay_Block_2,2,6,2,EndOfDay,432.5,Anxiety,25.415000000000003
003_Day6_EOD,3_EndOfDay_Block_2,3,6,2,EndOfDay,432.5,Anxiety,24.099999999999998
001_Day7_EOD,1_EndOfDay_Block_2,1,7,2,EndOfDay,432.5,Anxiety,14.488333333333335
002_Day7_EOD,2_EndOfDay_Block_2,2,7,2,EndOfDay,432.5,Anxiety,32.53333333333333
003_Day7_EOD,3_EndOfDay_Block_2,3,7,2,EndOfDay,432.5,Anxiety,44.39666666666667
001_Day8_EOD,1_EndOfDay_Block_2,1,8,2,EndOfDay,432.5,Anxiety,1.83
002_Day8_EOD,2_EndOfDay_Block_2,2,8,2,EndOfDay,432.5,Anxiety,12.813333333333333
003_Day8_EOD,3_EndOfDay_Block_2,3,8,2,EndOfDay,432.5,Anxiety,13.493333333333332
001_Day9_EOD,1_EndOfDay_Block_2,1,9,2,EndOfDay,432.5,Anxiety,20.893333333333334
